x utau delta99 delta* theta beta Ue Reth 
1.34326172e+03 2.52238238e-02 4.97392627e+01 1.25498358e+01 7.72898115e+00 1.15299192e+00 6.90698051e-01 2.40227650e+03
1.34472656e+03 2.52203849e-02 4.97886759e+01 1.25598369e+01 7.73579656e+00 1.15215824e+00 6.90571251e-01 2.40395342e+03
1.34619141e+03 2.52160527e-02 4.98376058e+01 1.25698316e+01 7.74260328e+00 1.15142734e+00 6.90444791e-01 2.40562805e+03
1.34765625e+03 2.52109904e-02 4.98861606e+01 1.25798240e+01 7.74940338e+00 1.15083826e+00 6.90318746e-01 2.40730129e+03
1.34912109e+03 2.52054701e-02 4.99344160e+01 1.25898157e+01 7.75619866e+00 1.15032640e+00 6.90193150e-01 2.40897383e+03
1.35058594e+03 2.51993532e-02 4.99822683e+01 1.25997968e+01 7.76298480e+00 1.14981878e+00 6.90067824e-01 2.41064371e+03
1.35205078e+03 2.51931273e-02 5.00331185e+01 1.26154415e+01 7.77544708e+00 1.15098276e+00 6.89939860e-01 2.41406589e+03
1.35351562e+03 2.51877378e-02 5.00827022e+01 1.26251092e+01 7.78207170e+00 1.15032997e+00 6.89808486e-01 2.41566259e+03
1.35498047e+03 2.51832672e-02 5.01315730e+01 1.26347550e+01 7.78868215e+00 1.14953319e+00 6.89677144e-01 2.41725423e+03
1.35644531e+03 2.51786713e-02 5.01797411e+01 1.26443790e+01 7.79527858e+00 1.14872211e+00 6.89545827e-01 2.41884081e+03
1.35791016e+03 2.51728366e-02 5.02271677e+01 1.26539795e+01 7.80186115e+00 1.14808400e+00 6.89414500e-01 2.42042229e+03
1.35937500e+03 2.51655000e-02 5.02739275e+01 1.26635629e+01 7.80843602e+00 1.14760196e+00 6.89283274e-01 2.42200096e+03
1.36083984e+03 2.51587061e-02 5.03201516e+01 1.26731361e+01 7.81500982e+00 1.14716067e+00 6.89152267e-01 2.42357928e+03
1.36230469e+03 2.51543309e-02 5.03659325e+01 1.26827037e+01 7.82158644e+00 1.14655967e+00 6.89021563e-01 2.42515877e+03
1.36376953e+03 2.51520292e-02 5.04113284e+01 1.26922704e+01 7.82816725e+00 1.14576319e+00 6.88891245e-01 2.42674015e+03
1.36523438e+03 2.51506335e-02 5.04563662e+01 1.27018382e+01 7.83475061e+00 1.14486694e+00 6.88761346e-01 2.42832302e+03
1.36669922e+03 2.51502699e-02 5.05010314e+01 1.27114056e+01 7.84133320e+00 1.14380904e+00 6.88631833e-01 2.42990625e+03
1.36816406e+03 2.51510522e-02 5.05453620e+01 1.27209745e+01 7.84791463e+00 1.14261321e+00 6.88502746e-01 2.43148985e+03
1.36962891e+03 2.51519166e-02 5.05894564e+01 1.27305511e+01 7.85449724e+00 1.14141214e+00 6.88374195e-01 2.43307495e+03
1.37109375e+03 2.51521628e-02 5.06356904e+01 1.27459322e+01 7.86683259e+00 1.14164655e+00 6.88245753e-01 2.43644136e+03
1.37255859e+03 2.51519499e-02 5.06818070e+01 1.27552955e+01 7.87330783e+00 1.14044140e+00 6.88113037e-01 2.43797659e+03
1.37402344e+03 2.51511292e-02 5.07276006e+01 1.27646623e+01 7.87978367e+00 1.13929980e+00 6.87980757e-01 2.43951279e+03
1.37548828e+03 2.51502104e-02 5.07730369e+01 1.27740294e+01 7.88625969e+00 1.13819579e+00 6.87848855e-01 2.44104961e+03
1.37695312e+03 2.51506140e-02 5.08181158e+01 1.27833960e+01 7.89273604e+00 1.13691857e+00 6.87717311e-01 2.44258704e+03
1.37841797e+03 2.51518830e-02 5.08628420e+01 1.27927608e+01 7.89921077e+00 1.13547998e+00 6.87586099e-01 2.44412439e+03
1.37988281e+03 2.51520534e-02 5.09072348e+01 1.28021219e+01 7.90568166e+00 1.13410875e+00 6.87455183e-01 2.44566082e+03
1.38134766e+03 2.51515011e-02 5.09513917e+01 1.28114838e+01 7.91215089e+00 1.13275269e+00 6.87324631e-01 2.44719729e+03
1.38281250e+03 2.51511292e-02 5.09954874e+01 1.28208610e+01 7.91862570e+00 1.13125044e+00 6.87194692e-01 2.44873690e+03
1.38427734e+03 2.51502185e-02 5.10396832e+01 1.28302697e+01 7.92511389e+00 1.12973070e+00 6.87065650e-01 2.45028309e+03
1.38574219e+03 2.51488077e-02 5.10839957e+01 1.28397097e+01 7.93161377e+00 1.12824452e+00 6.86937499e-01 2.45183532e+03
1.38720703e+03 2.51472986e-02 5.11284234e+01 1.28491821e+01 7.93812460e+00 1.12670841e+00 6.86810258e-01 2.45339343e+03
1.38867188e+03 2.51455103e-02 5.11730278e+01 1.28586999e+01 7.94465225e+00 1.12529319e+00 6.86684152e-01 2.45496006e+03
1.39013672e+03 2.51423983e-02 5.12178242e+01 1.28682687e+01 7.95119833e+00 1.12411283e+00 6.86559279e-01 2.45653605e+03
1.39160156e+03 2.51377922e-02 5.12663232e+01 1.28836984e+01 7.96352936e+00 1.12458472e+00 6.86435098e-01 2.45990073e+03
1.39306641e+03 2.51322524e-02 5.13150883e+01 1.28932092e+01 7.97004237e+00 1.12356751e+00 6.86308696e-01 2.46145922e+03
1.39453125e+03 2.51259165e-02 5.13638488e+01 1.29027597e+01 7.97656703e+00 1.12266378e+00 6.86183298e-01 2.46302418e+03
1.39599609e+03 2.51185227e-02 5.14125066e+01 1.29123438e+01 7.98309957e+00 1.12187679e+00 6.86058800e-01 2.46459407e+03
1.39746094e+03 2.51097014e-02 5.14609297e+01 1.29219529e+01 7.98963567e+00 1.12116895e+00 6.85935050e-01 2.46616702e+03
1.39892578e+03 2.50996194e-02 5.15089877e+01 1.29315767e+01 7.99617088e+00 1.12053193e+00 6.85811871e-01 2.46774101e+03
1.40039062e+03 2.50883899e-02 5.15566305e+01 1.29412114e+01 8.00270430e+00 1.11999286e+00 6.85689193e-01 2.46931553e+03
1.40185547e+03 2.50763965e-02 5.16039070e+01 1.29508606e+01 8.00923949e+00 1.11943834e+00 6.85567076e-01 2.47089190e+03
1.40332031e+03 2.50649712e-02 5.16509058e+01 1.29605300e+01 8.01578102e+00 1.11887714e+00 6.85445619e-01 2.47247189e+03
1.40478516e+03 2.50543263e-02 5.16976800e+01 1.29702215e+01 8.02233043e+00 1.11837944e+00 6.85324858e-01 2.47405611e+03
1.40625000e+03 2.50437928e-02 5.17442386e+01 1.29799346e+01 8.02888731e+00 1.11781992e+00 6.85204779e-01 2.47564438e+03
1.40771484e+03 2.50332096e-02 5.17905481e+01 1.29896684e+01 8.03545136e+00 1.11732450e+00 6.85085367e-01 2.47723656e+03
1.40917969e+03 2.50231641e-02 5.18365656e+01 1.29994220e+01 8.04202229e+00 1.11704924e+00 6.84966615e-01 2.47883255e+03
1.41064453e+03 2.50139113e-02 5.18852399e+01 1.30150086e+01 8.05437157e+00 1.11835127e+00 6.84847955e-01 2.48220896e+03
1.41210938e+03 2.50051202e-02 5.19340362e+01 1.30246352e+01 8.06088398e+00 1.11802644e+00 6.84726485e-01 2.48377534e+03
1.41357422e+03 2.49966579e-02 5.19828649e+01 1.30343056e+01 8.06741959e+00 1.11758724e+00 6.84606083e-01 2.48535204e+03
1.41503906e+03 2.49891461e-02 5.20316977e+01 1.30440179e+01 8.07397830e+00 1.11689731e+00 6.84486711e-01 2.48693888e+03
1.41650391e+03 2.49824271e-02 5.20804799e+01 1.30537689e+01 8.08055820e+00 1.11618115e+00 6.84368312e-01 2.48853509e+03
1.41796875e+03 2.49751482e-02 5.21290237e+01 1.30635450e+01 8.08715102e+00 1.11570808e+00 6.84250648e-01 2.49013725e+03
1.41943359e+03 2.49670863e-02 5.21773056e+01 1.30733445e+01 8.09375645e+00 1.11533376e+00 6.84133692e-01 2.49174517e+03
1.42089844e+03 2.49597412e-02 5.22253482e+01 1.30831694e+01 8.10037593e+00 1.11477428e+00 6.84017475e-01 2.49335941e+03
1.42236328e+03 2.49533730e-02 5.22731175e+01 1.30930135e+01 8.10700544e+00 1.11402364e+00 6.83901897e-01 2.49497838e+03
1.42382812e+03 2.49469652e-02 5.23205436e+01 1.31028641e+01 8.11363706e+00 1.11329320e+00 6.83786737e-01 2.49659884e+03
1.42529297e+03 2.49398598e-02 5.23675337e+01 1.31127088e+01 8.12026409e+00 1.11274700e+00 6.83671791e-01 2.49821797e+03
1.42675781e+03 2.49322763e-02 5.24139856e+01 1.31225394e+01 8.12688150e+00 1.11232384e+00 6.83556915e-01 2.49983372e+03
1.42822266e+03 2.49240512e-02 5.24598236e+01 1.31323497e+01 8.13348500e+00 1.11196187e+00 6.83442008e-01 2.50144439e+03
1.42968750e+03 2.49158783e-02 5.25083084e+01 1.31479714e+01 8.14586137e+00 1.11324713e+00 6.83326632e-01 2.50482781e+03
1.43115234e+03 2.49090906e-02 5.25571388e+01 1.31576132e+01 8.15238647e+00 1.11271770e+00 6.83208364e-01 2.50640038e+03
1.43261719e+03 2.49035118e-02 5.26061662e+01 1.31672999e+01 8.15893540e+00 1.11202806e+00 6.83091172e-01 2.50798354e+03
1.43408203e+03 2.48978767e-02 5.26553893e+01 1.31770378e+01 8.16551009e+00 1.11125615e+00 6.82975159e-01 2.50957825e+03
1.43554688e+03 2.48915403e-02 5.27046693e+01 1.31868220e+01 8.17210692e+00 1.11047265e+00 6.82860244e-01 2.51118312e+03
1.43701172e+03 2.48847164e-02 5.27539060e+01 1.31966429e+01 8.17872029e+00 1.10968948e+00 6.82746264e-01 2.51279582e+03
1.43847656e+03 2.48777599e-02 5.28031241e+01 1.32065011e+01 8.18535099e+00 1.10883217e+00 6.82633230e-01 2.51441666e+03
1.43994141e+03 2.48709914e-02 5.28523881e+01 1.32164032e+01 8.19200350e+00 1.10797081e+00 6.82521263e-01 2.51604746e+03
1.44140625e+03 2.48640820e-02 5.29016520e+01 1.32263400e+01 8.19867320e+00 1.10722835e+00 6.82410217e-01 2.51768626e+03
1.44287109e+03 2.48567426e-02 5.29509043e+01 1.32363051e+01 8.20535700e+00 1.10658085e+00 6.82299991e-01 2.51933175e+03
1.44433594e+03 2.48493157e-02 5.30002198e+01 1.32463030e+01 8.21205789e+00 1.10598636e+00 6.82190664e-01 2.52098515e+03
1.44580078e+03 2.48419755e-02 5.30496030e+01 1.32563363e+01 8.21877754e+00 1.10542579e+00 6.82082282e-01 2.52264714e+03
1.44726562e+03 2.48341896e-02 5.30989894e+01 1.32664043e+01 8.22551575e+00 1.10488525e+00 6.81974834e-01 2.52431763e+03
1.44873047e+03 2.48259116e-02 5.31515873e+01 1.32821789e+01 8.23797934e+00 1.10700803e+00 6.81864591e-01 2.52773389e+03
1.45019531e+03 2.48179363e-02 5.32026386e+01 1.32919897e+01 8.24459185e+00 1.10651906e+00 6.81752292e-01 2.52934623e+03
1.45166016e+03 2.48104175e-02 5.32531354e+01 1.33017999e+01 8.25120498e+00 1.10594036e+00 6.81640314e-01 2.53095928e+03
1.45312500e+03 2.48033935e-02 5.33031669e+01 1.33116157e+01 8.25782261e+00 1.10527941e+00 6.81528760e-01 2.53257462e+03
1.45458984e+03 2.47971146e-02 5.33528109e+01 1.33214421e+01 8.26444804e+00 1.10455649e+00 6.81417708e-01 2.53419356e+03
1.45605469e+03 2.47922055e-02 5.34021684e+01 1.33312866e+01 8.27108628e+00 1.10369470e+00 6.81307281e-01 2.53581809e+03
1.45751953e+03 2.47886622e-02 5.34513913e+01 1.33411581e+01 8.27774197e+00 1.10269920e+00 6.81197625e-01 2.53745018e+03
1.45898438e+03 2.47853931e-02 5.35005322e+01 1.33510576e+01 8.28441445e+00 1.10178587e+00 6.81088763e-01 2.53908972e+03
1.46044922e+03 2.47818285e-02 5.35495570e+01 1.33609821e+01 8.29110059e+00 1.10104066e+00 6.80980647e-01 2.54073557e+03
1.46191406e+03 2.47780468e-02 5.35985032e+01 1.33709333e+01 8.29779983e+00 1.10040122e+00 6.80873311e-01 2.54238770e+03
1.46337891e+03 2.47732795e-02 5.36474373e+01 1.33809163e+01 8.30451384e+00 1.09986721e+00 6.80766845e-01 2.54404696e+03
1.46484375e+03 2.47668799e-02 5.36963329e+01 1.33909313e+01 8.31124341e+00 1.09938602e+00 6.80661263e-01 2.54571365e+03
1.46630859e+03 2.47598013e-02 5.37472819e+01 1.34068321e+01 8.32379325e+00 1.10124945e+00 6.80556382e-01 2.54916478e+03
1.46777344e+03 2.47529140e-02 5.37985525e+01 1.34166344e+01 8.33042266e+00 1.10084859e+00 6.80446804e-01 2.55078426e+03
1.46923828e+03 2.47465556e-02 5.38494062e+01 1.34264413e+01 8.33705721e+00 1.10037335e+00 6.80337643e-01 2.55240623e+03
1.47070312e+03 2.47408819e-02 5.38996468e+01 1.34362362e+01 8.34368758e+00 1.09983814e+00 6.80228620e-01 2.55402679e+03
1.47216797e+03 2.47360148e-02 5.39492257e+01 1.34460115e+01 8.35030921e+00 1.09926047e+00 6.80119610e-01 2.55564407e+03
1.47363281e+03 2.47317234e-02 5.39981817e+01 1.34557679e+01 8.35692190e+00 1.09870018e+00 6.80010626e-01 2.55725806e+03
1.47509766e+03 2.47283231e-02 5.40465911e+01 1.34655116e+01 8.36352908e+00 1.09812710e+00 6.79901774e-01 2.55887022e+03
1.47656250e+03 2.47260842e-02 5.40945637e+01 1.34752526e+01 8.37013578e+00 1.09748653e+00 6.79793216e-01 2.56048268e+03
1.47802734e+03 2.47246057e-02 5.41422245e+01 1.34850012e+01 8.37674668e+00 1.09671843e+00 6.79685128e-01 2.56209756e+03
1.47949219e+03 2.47228790e-02 5.41896552e+01 1.34947631e+01 8.38336394e+00 1.09590423e+00 6.79577609e-01 2.56371589e+03
1.48095703e+03 2.47201635e-02 5.42368631e+01 1.35045358e+01 8.38998614e+00 1.09523529e+00 6.79470617e-01 2.56533708e+03
1.48242188e+03 2.47160337e-02 5.42838900e+01 1.35143210e+01 8.39661476e+00 1.09478565e+00 6.79364177e-01 2.56696167e+03
1.48388672e+03 2.47106813e-02 5.43307740e+01 1.35241215e+01 8.40325194e+00 1.09444753e+00 6.79258336e-01 2.56859052e+03
1.48535156e+03 2.47048408e-02 5.43798014e+01 1.35397410e+01 8.41567782e+00 1.09597992e+00 6.79151803e-01 2.57198524e+03
1.48681641e+03 2.46986527e-02 5.44283480e+01 1.35492742e+01 8.42218066e+00 1.09557404e+00 6.79041187e-01 2.57355340e+03
1.48828125e+03 2.46919226e-02 5.44764362e+01 1.35588073e+01 8.42868245e+00 1.09520440e+00 6.78930900e-01 2.57512184e+03
1.48974609e+03 2.46844269e-02 5.45240404e+01 1.35683371e+01 8.43518022e+00 1.09487637e+00 6.78820893e-01 2.57668945e+03
1.49121094e+03 2.46762040e-02 5.45711283e+01 1.35778573e+01 8.44166922e+00 1.09460247e+00 6.78711062e-01 2.57825443e+03
1.49267578e+03 2.46677889e-02 5.46176550e+01 1.35873608e+01 8.44814545e+00 1.09437557e+00 6.78601295e-01 2.57981510e+03
1.49414062e+03 2.46597582e-02 5.46635826e+01 1.35968428e+01 8.45460676e+00 1.09417117e+00 6.78491514e-01 2.58137052e+03
1.49560547e+03 2.46525179e-02 5.47089010e+01 1.36063013e+01 8.46105266e+00 1.09393361e+00 6.78381684e-01 2.58292042e+03
1.49707031e+03 2.46465283e-02 5.47536484e+01 1.36157378e+01 8.46748481e+00 1.09357462e+00 6.78271831e-01 2.58446539e+03
1.49853516e+03 2.46410541e-02 5.47979166e+01 1.36251588e+01 8.47390678e+00 1.09317314e+00 6.78162062e-01 2.58600694e+03
1.50000000e+03 2.46340496e-02 5.48418204e+01 1.36345736e+01 8.48032386e+00 1.09293245e+00 6.78052528e-01 2.58754727e+03
1.50146484e+03 2.46257123e-02 5.48854607e+01 1.36439895e+01 8.48674096e+00 1.09285338e+00 6.77943353e-01 2.58908833e+03
1.50292969e+03 2.46178319e-02 5.49289249e+01 1.36534123e+01 8.49316126e+00 1.09273781e+00 6.77834626e-01 2.59063146e+03
1.50439453e+03 2.46109634e-02 5.49723159e+01 1.36628497e+01 8.49958866e+00 1.09246198e+00 6.77726475e-01 2.59217832e+03
1.50585938e+03 2.46041045e-02 5.50196409e+01 1.36780988e+01 8.51180808e+00 1.09375583e+00 6.77617146e-01 2.59548620e+03
1.50732422e+03 2.45962494e-02 5.50665379e+01 1.36873883e+01 8.51816858e+00 1.09362322e+00 6.77506280e-01 2.59700072e+03
1.50878906e+03 2.45875329e-02 5.51136762e+01 1.36967114e+01 8.52455064e+00 1.09347003e+00 6.77396275e-01 2.59852448e+03
1.51025391e+03 2.45789166e-02 5.51609930e+01 1.37060645e+01 8.53095522e+00 1.09324875e+00 6.77287068e-01 2.60005754e+03
1.51171875e+03 2.45717261e-02 5.52083864e+01 1.37154411e+01 8.53738056e+00 1.09298163e+00 6.77178555e-01 2.60159896e+03
1.51318359e+03 2.45658070e-02 5.52557641e+01 1.37248368e+01 8.54382391e+00 1.09261221e+00 6.77070666e-01 2.60314764e+03
1.51464844e+03 2.45609227e-02 5.53030679e+01 1.37342496e+01 8.55028421e+00 1.09191950e+00 6.76963369e-01 2.60470314e+03
1.51611328e+03 2.45583871e-02 5.53502703e+01 1.37436784e+01 8.55676124e+00 1.09073790e+00 6.76856649e-01 2.60626533e+03
1.51757812e+03 2.45578229e-02 5.53973914e+01 1.37531260e+01 8.56325539e+00 1.08939783e+00 6.76750545e-01 2.60783449e+03
1.51904297e+03 2.45576539e-02 5.54444919e+01 1.37625984e+01 8.56976860e+00 1.08820260e+00 6.76645154e-01 2.60941158e+03
1.52050781e+03 2.45574735e-02 5.54916511e+01 1.37721020e+01 8.57630346e+00 1.08713964e+00 6.76540582e-01 2.61099780e+03
1.52197266e+03 2.45581622e-02 5.55389138e+01 1.37816402e+01 8.58286018e+00 1.08608359e+00 6.76436882e-01 2.61259343e+03
1.52343750e+03 2.45597507e-02 5.55862463e+01 1.37912082e+01 8.58943401e+00 1.08490822e+00 6.76333986e-01 2.61419676e+03
1.52490234e+03 2.45611033e-02 5.56365421e+01 1.38066203e+01 8.60181376e+00 1.08551279e+00 6.76230625e-01 2.61756445e+03
1.52636719e+03 2.45617309e-02 5.56866218e+01 1.38159803e+01 8.60828422e+00 1.08440119e+00 6.76123992e-01 2.61912037e+03
1.52783203e+03 2.45619271e-02 5.57362737e+01 1.38253355e+01 8.61474873e+00 1.08330506e+00 6.76017595e-01 2.62067477e+03
1.52929688e+03 2.45617711e-02 5.57854156e+01 1.38346798e+01 8.62120287e+00 1.08225435e+00 6.75911336e-01 2.62222594e+03
1.53076172e+03 2.45618317e-02 5.58339843e+01 1.38440065e+01 8.62764083e+00 1.08122877e+00 6.75805110e-01 2.62377169e+03
1.53222656e+03 2.45617098e-02 5.58820305e+01 1.38533167e+01 8.63406074e+00 1.08008120e+00 6.75698937e-01 2.62531155e+03
1.53369141e+03 2.45599124e-02 5.59296196e+01 1.38626156e+01 8.64046403e+00 1.07907916e+00 6.75592893e-01 2.62684624e+03
1.53515625e+03 2.45563208e-02 5.59767952e+01 1.38719060e+01 8.64685289e+00 1.07847885e+00 6.75487023e-01 2.62837661e+03
1.53662109e+03 2.45514868e-02 5.60236296e+01 1.38811923e+01 8.65323125e+00 1.07806655e+00 6.75381398e-01 2.62990414e+03
1.53808594e+03 2.45465246e-02 5.60701933e+01 1.38904797e+01 8.65960331e+00 1.07763785e+00 6.75276100e-01 2.63143042e+03
1.53955078e+03 2.45415007e-02 5.61165248e+01 1.38997718e+01 8.66597153e+00 1.07732396e+00 6.75171187e-01 2.63295643e+03
1.54101562e+03 2.45356974e-02 5.61626042e+01 1.39090649e+01 8.67233444e+00 1.07719289e+00 6.75066602e-01 2.63448150e+03
1.54248047e+03 2.45297666e-02 5.62083270e+01 1.39183486e+01 8.67868746e+00 1.07697487e+00 6.74962177e-01 2.63600360e+03
1.54394531e+03 2.45244898e-02 5.62561558e+01 1.39335055e+01 8.69086146e+00 1.07738623e+00 6.74857777e-01 2.63929295e+03
1.54541016e+03 2.45197157e-02 5.63041560e+01 1.39426193e+01 8.69713108e+00 1.07689516e+00 6.74750270e-01 2.64077619e+03
1.54687500e+03 2.45148233e-02 5.63522355e+01 1.39517814e+01 8.70342602e+00 1.07655812e+00 6.74643804e-01 2.64227060e+03
1.54833984e+03 2.45087370e-02 5.64004234e+01 1.39609889e+01 8.70974427e+00 1.07628248e+00 6.74538340e-01 2.64377540e+03
1.54980469e+03 2.45012542e-02 5.64486981e+01 1.39702380e+01 8.71608379e+00 1.07601118e+00 6.74433812e-01 2.64528973e+03
1.55126953e+03 2.44933421e-02 5.64970013e+01 1.39795246e+01 8.72244326e+00 1.07589052e+00 6.74330155e-01 2.64681293e+03
1.55273438e+03 2.44853888e-02 5.65452091e+01 1.39888382e+01 8.72881806e+00 1.07595104e+00 6.74227203e-01 2.64834296e+03
1.55419922e+03 2.44780230e-02 5.65932134e+01 1.39981697e+01 8.73520456e+00 1.07588721e+00 6.74124809e-01 2.64987815e+03
1.55566406e+03 2.44717742e-02 5.66410059e+01 1.40075172e+01 8.74160310e+00 1.07544895e+00 6.74022942e-01 2.65141847e+03
1.55712891e+03 2.44669565e-02 5.66887377e+01 1.40168908e+01 8.74802025e+00 1.07477551e+00 6.73921754e-01 2.65296652e+03
1.55859375e+03 2.44637099e-02 5.67364060e+01 1.40262878e+01 8.75445374e+00 1.07404580e+00 6.73821201e-01 2.65452144e+03
1.56005859e+03 2.44616203e-02 5.67838962e+01 1.40356955e+01 8.76089446e+00 1.07315096e+00 6.73721086e-01 2.65607970e+03
1.56152344e+03 2.44597709e-02 5.68311642e+01 1.40451110e+01 8.76733904e+00 1.07211462e+00 6.73621366e-01 2.65764011e+03
1.56298828e+03 2.44569054e-02 5.68807950e+01 1.40604462e+01 8.77963584e+00 1.07343915e+00 6.73522294e-01 2.66097621e+03
1.56445312e+03 2.44532157e-02 5.69313047e+01 1.40697143e+01 8.78601325e+00 1.07260057e+00 6.73419815e-01 2.66250394e+03
1.56591797e+03 2.44495489e-02 5.69817608e+01 1.40790052e+01 8.79240151e+00 1.07181572e+00 6.73317949e-01 2.66403679e+03
1.56738281e+03 2.44458901e-02 5.70321602e+01 1.40883219e+01 8.79880234e+00 1.07114617e+00 6.73216739e-01 2.66557546e+03
1.56884766e+03 2.44419021e-02 5.70825358e+01 1.40976713e+01 8.80521996e+00 1.07032958e+00 6.73116291e-01 2.66712165e+03
1.57031250e+03 2.44381215e-02 5.71328660e+01 1.41070560e+01 8.81165650e+00 1.06924905e+00 6.73016642e-01 2.66867616e+03
1.57177734e+03 2.44348032e-02 5.71829970e+01 1.41164617e+01 8.81810410e+00 1.06815069e+00 6.72917567e-01 2.67023572e+03
1.57324219e+03 2.44314965e-02 5.72327532e+01 1.41258693e+01 8.82455165e+00 1.06717209e+00 6.72818769e-01 2.67179579e+03
1.57470703e+03 2.44274275e-02 5.72820583e+01 1.41352750e+01 8.83099654e+00 1.06628813e+00 6.72720187e-01 2.67335534e+03
1.57617188e+03 2.44220904e-02 5.73310333e+01 1.41446930e+01 8.83744688e+00 1.06553129e+00 6.72622038e-01 2.67491769e+03
1.57763672e+03 2.44156322e-02 5.73797192e+01 1.41541305e+01 8.84390695e+00 1.06497250e+00 6.72524430e-01 2.67648457e+03
1.57910156e+03 2.44085739e-02 5.74279625e+01 1.41635738e+01 8.85036890e+00 1.06456654e+00 6.72427146e-01 2.67805274e+03
1.58056641e+03 2.44021096e-02 5.74756978e+01 1.41730107e+01 8.85682606e+00 1.06416537e+00 6.72330003e-01 2.67961945e+03
1.58203125e+03 2.43972841e-02 5.75269808e+01 1.41882964e+01 8.86910639e+00 1.06495273e+00 6.72231877e-01 2.68294322e+03
1.58349609e+03 2.43932407e-02 5.75777116e+01 1.41975646e+01 8.87548431e+00 1.06437789e+00 6.72131624e-01 2.68447216e+03
1.58496094e+03 2.43888137e-02 5.76282509e+01 1.42068536e+01 8.88187268e+00 1.06379716e+00 6.72031922e-01 2.68600589e+03
1.58642578e+03 2.43843574e-02 5.76786069e+01 1.42161656e+01 8.88827374e+00 1.06312165e+00 6.71932805e-01 2.68754522e+03
1.58789062e+03 2.43804894e-02 5.77287658e+01 1.42255019e+01 8.89468828e+00 1.06231766e+00 6.71834288e-01 2.68909045e+03
1.58935547e+03 2.43765779e-02 5.77787170e+01 1.42348615e+01 8.90111551e+00 1.06157254e+00 6.71736352e-01 2.69064129e+03
1.59082031e+03 2.43726674e-02 5.78284504e+01 1.42442408e+01 8.90755329e+00 1.06099696e+00 6.71638943e-01 2.69219686e+03
1.59228516e+03 2.43692248e-02 5.78778199e+01 1.42536249e+01 8.91399266e+00 1.06059487e+00 6.71541843e-01 2.69375358e+03
1.59375000e+03 2.43663501e-02 5.79265216e+01 1.42629864e+01 8.92041654e+00 1.06037197e+00 6.71444637e-01 2.69530463e+03
1.59521484e+03 2.43636219e-02 5.79745902e+01 1.42723269e+01 8.92682485e+00 1.06018492e+00 6.71347358e-01 2.69685013e+03
1.59667969e+03 2.43603031e-02 5.80223017e+01 1.42816694e+01 8.93323041e+00 1.05988257e+00 6.71250359e-01 2.69839536e+03
1.59814453e+03 2.43563665e-02 5.80698772e+01 1.42910321e+01 8.93964299e+00 1.05964959e+00 6.71153919e-01 2.69994439e+03
1.59960938e+03 2.43518000e-02 5.81186491e+01 1.43063996e+01 8.95195202e+00 1.05991701e+00 6.71059486e-01 2.70328155e+03
1.60107422e+03 2.43458566e-02 5.81689404e+01 1.43155779e+01 8.95826700e+00 1.05985782e+00 6.70959812e-01 2.70478671e+03
1.60253906e+03 2.43381858e-02 5.82186836e+01 1.43247486e+01 8.96457386e+00 1.05999298e+00 6.70860274e-01 2.70628941e+03
1.60400391e+03 2.43296021e-02 5.82679640e+01 1.43339210e+01 8.97088132e+00 1.06014495e+00 6.70761014e-01 2.70779285e+03
1.60546875e+03 2.43206893e-02 5.83168503e+01 1.43430992e+01 8.97719476e+00 1.06018944e+00 6.70662094e-01 2.70929891e+03
1.60693359e+03 2.43120744e-02 5.83653086e+01 1.43522731e+01 8.98350983e+00 1.06015557e+00 6.70563360e-01 2.71080564e+03
1.60839844e+03 2.43047245e-02 5.84132779e+01 1.43614312e+01 8.98981983e+00 1.06005529e+00 6.70464642e-01 2.71231035e+03
1.60986328e+03 2.42983158e-02 5.84607372e+01 1.43705711e+01 8.99612237e+00 1.05979969e+00 6.70365907e-01 2.71381218e+03
1.61132812e+03 2.42924178e-02 5.85077384e+01 1.43797020e+01 9.00242245e+00 1.05936708e+00 6.70267293e-01 2.71531320e+03
1.61279297e+03 2.42870890e-02 5.85542896e+01 1.43888267e+01 9.00872174e+00 1.05890186e+00 6.70168841e-01 2.71681407e+03
1.61425781e+03 2.42821624e-02 5.86004003e+01 1.43979464e+01 9.01502102e+00 1.05837683e+00 6.70070563e-01 2.71831510e+03
1.61572266e+03 2.42780232e-02 5.86461277e+01 1.44070659e+01 9.02132339e+00 1.05765374e+00 6.69972524e-01 2.71981746e+03
1.61718750e+03 2.42752773e-02 5.86915255e+01 1.44161882e+01 9.02763053e+00 1.05677321e+00 6.69874766e-01 2.72132185e+03
1.61865234e+03 2.42741499e-02 5.87365561e+01 1.44253100e+01 9.03393967e+00 1.05581047e+00 6.69777244e-01 2.72282725e+03
1.62011719e+03 2.42742887e-02 5.87844419e+01 1.44402421e+01 9.04605504e+00 1.05622231e+00 6.69678040e-01 2.72607498e+03
1.62158203e+03 2.42745847e-02 5.88310002e+01 1.44491319e+01 9.05224750e+00 1.05518777e+00 6.69576639e-01 2.72752806e+03
1.62304688e+03 2.42744860e-02 5.88770584e+01 1.44580111e+01 9.05843103e+00 1.05417419e+00 6.69475309e-01 2.72897816e+03
1.62451172e+03 2.42737832e-02 5.89227322e+01 1.44668910e+01 9.06461195e+00 1.05321606e+00 6.69374214e-01 2.73042787e+03
1.62597656e+03 2.42722881e-02 5.89681429e+01 1.44757815e+01 9.07079635e+00 1.05239863e+00 6.69273504e-01 2.73187964e+03
