x utau delta99 delta* theta beta Ue Reth 
7.79296875e+02 3.20621036e-02 2.59039272e+01 6.42231557e+00 3.94642336e+00 1.11864240e+00 8.05200291e-01 1.42994756e+03
7.80761719e+02 3.20398669e-02 2.59542372e+01 6.44087620e+00 3.95944593e+00 1.12084524e+00 8.04888101e-01 1.43410991e+03
7.82226562e+02 3.20183328e-02 2.60077323e+01 6.45397126e+00 3.96730773e+00 1.12046113e+00 8.04551247e-01 1.43635607e+03
7.83691406e+02 3.19954611e-02 2.60609065e+01 6.46711966e+00 3.97520116e+00 1.12014045e+00 8.04218673e-01 1.43861895e+03
7.85156250e+02 3.19714573e-02 2.61137169e+01 6.48031768e+00 3.98312385e+00 1.11991511e+00 8.03890245e-01 1.44089748e+03
7.86621094e+02 3.19478772e-02 2.61660188e+01 6.49354907e+00 3.99106673e+00 1.11974005e+00 8.03565327e-01 1.44318728e+03
7.88085938e+02 3.19249268e-02 2.62177807e+01 6.50680629e+00 3.99902555e+00 1.11956161e+00 8.03243633e-01 1.44548632e+03
7.89550781e+02 3.19014984e-02 2.62690599e+01 6.52009052e+00 4.00700112e+00 1.11948507e+00 8.02925223e-01 1.44779502e+03
7.91015625e+02 3.18782849e-02 2.63199360e+01 6.53340699e+00 4.01499747e+00 1.11943826e+00 8.02610312e-01 1.45011527e+03
7.92480469e+02 3.18562188e-02 2.63704586e+01 6.54675956e+00 4.02301749e+00 1.11934609e+00 8.02299057e-01 1.45244841e+03
7.93945312e+02 3.18353155e-02 2.64206115e+01 6.56014626e+00 4.03105968e+00 1.11926928e+00 8.01991371e-01 1.45479379e+03
7.95410156e+02 3.18150712e-02 2.64703898e+01 6.57356692e+00 4.03912345e+00 1.11911479e+00 8.01687242e-01 1.45715118e+03
7.96875000e+02 3.17954238e-02 2.65209460e+01 6.59211159e+00 4.05221300e+00 1.12092484e+00 8.01390783e-01 1.46133276e+03
7.98339844e+02 3.17766991e-02 2.65756243e+01 6.60512539e+00 4.06009172e+00 1.12058866e+00 8.01069180e-01 1.46358646e+03
7.99804688e+02 3.17598851e-02 2.66299018e+01 6.61818525e+00 4.06800240e+00 1.11999399e+00 8.00751425e-01 1.46585642e+03
8.01269531e+02 3.17452331e-02 2.66837579e+01 6.63128744e+00 4.07594119e+00 1.11920435e+00 8.00437371e-01 1.46814104e+03
8.02734375e+02 3.17314064e-02 2.67371555e+01 6.64442761e+00 4.08390244e+00 1.11839136e+00 8.00126856e-01 1.47043801e+03
8.04199219e+02 3.17155646e-02 2.67900767e+01 6.65760583e+00 4.09188293e+00 1.11761884e+00 7.99819894e-01 1.47274622e+03
8.05664062e+02 3.16964583e-02 2.68425495e+01 6.67082230e+00 4.09988124e+00 1.11700024e+00 7.99516494e-01 1.47506520e+03
8.07128906e+02 3.16750681e-02 2.68946699e+01 6.68408176e+00 4.10790059e+00 1.11659619e+00 7.99216844e-01 1.47739650e+03
8.08593750e+02 3.16536743e-02 2.69464574e+01 6.69738428e+00 4.11594163e+00 1.11634450e+00 7.98920948e-01 1.47974039e+03
8.10058594e+02 3.16326506e-02 2.69978452e+01 6.71072202e+00 4.12399940e+00 1.11611133e+00 7.98628511e-01 1.48209458e+03
8.11523438e+02 3.16115027e-02 2.70487809e+01 6.72408359e+00 4.13206719e+00 1.11570040e+00 7.98339098e-01 1.48445586e+03
8.12988281e+02 3.15908915e-02 2.71006482e+01 6.74258097e+00 4.14518672e+00 1.11788653e+00 7.98055118e-01 1.48863936e+03
8.14453125e+02 3.15707128e-02 2.71554492e+01 6.75542418e+00 4.15298967e+00 1.11743547e+00 7.97744240e-01 1.49086061e+03
8.15917969e+02 3.15497599e-02 2.72095985e+01 6.76828854e+00 4.16080093e+00 1.11700804e+00 7.97436094e-01 1.49308778e+03
8.17382812e+02 3.15278355e-02 2.72630641e+01 6.78117420e+00 4.16862138e+00 1.11650645e+00 7.97130679e-01 1.49532120e+03
8.18847656e+02 3.15056071e-02 2.73158843e+01 6.79408318e+00 4.17645373e+00 1.11609126e+00 7.96828074e-01 1.49756201e+03
8.20312500e+02 3.14842378e-02 2.73680895e+01 6.80701135e+00 4.18429705e+00 1.11562947e+00 7.96528131e-01 1.49980964e+03
8.21777344e+02 3.14641859e-02 2.74197905e+01 6.81996347e+00 4.19215430e+00 1.11497745e+00 7.96231031e-01 1.50206550e+03
8.23242188e+02 3.14444776e-02 2.74710269e+01 6.83294118e+00 4.20002486e+00 1.11444382e+00 7.95936829e-01 1.50432951e+03
8.24707031e+02 3.14243283e-02 2.75217582e+01 6.84593972e+00 4.20790425e+00 1.11409675e+00 7.95645344e-01 1.50659974e+03
8.26171875e+02 3.14033471e-02 2.75721023e+01 6.85897100e+00 4.21579902e+00 1.11374915e+00 7.95357026e-01 1.50887942e+03
8.27636719e+02 3.13813936e-02 2.76220817e+01 6.87203599e+00 4.22371021e+00 1.11341403e+00 7.95071906e-01 1.51116900e+03
8.29101562e+02 3.13594354e-02 2.76716092e+01 6.88512443e+00 4.23163308e+00 1.11304997e+00 7.94789594e-01 1.51346607e+03
8.30566406e+02 3.13386070e-02 2.77254096e+01 6.90294757e+00 4.24443518e+00 1.11524260e+00 7.94491059e-01 1.51747461e+03
8.32031250e+02 3.13184281e-02 2.77781394e+01 6.91552430e+00 4.25210381e+00 1.11458275e+00 7.94187943e-01 1.51963631e+03
8.33496094e+02 3.12987201e-02 2.78304184e+01 6.92812849e+00 4.25978912e+00 1.11393652e+00 7.93887618e-01 1.52180723e+03
8.34960938e+02 3.12797122e-02 2.78822827e+01 6.94076102e+00 4.26749163e+00 1.11337186e+00 7.93590116e-01 1.52398763e+03
8.36425781e+02 3.12612534e-02 2.79337441e+01 6.95342548e+00 4.27521332e+00 1.11273835e+00 7.93295568e-01 1.52617850e+03
8.37890625e+02 3.12424556e-02 2.79848384e+01 6.96612687e+00 4.28295673e+00 1.11217660e+00 7.93004162e-01 1.52838113e+03
8.39355469e+02 3.12232386e-02 2.80355948e+01 6.97886862e+00 4.29072247e+00 1.11170961e+00 7.92716029e-01 1.53059601e+03
8.40820312e+02 3.12037483e-02 2.80860469e+01 6.99165297e+00 4.29851064e+00 1.11120433e+00 7.92431261e-01 1.53282339e+03
8.42285156e+02 3.11843527e-02 2.81361430e+01 7.00447104e+00 4.30631559e+00 1.11073396e+00 7.92149550e-01 1.53506068e+03
8.43750000e+02 3.11651263e-02 2.81859078e+01 7.01732112e+00 4.31413587e+00 1.11027155e+00 7.91870851e-01 1.53730730e+03
8.45214844e+02 3.11451068e-02 2.82354245e+01 7.03021395e+00 4.32197865e+00 1.10973297e+00 7.91595556e-01 1.53956659e+03
8.46679688e+02 3.11248098e-02 2.82876425e+01 7.04818916e+00 4.33490419e+00 1.11196295e+00 7.91317679e-01 1.54362884e+03
8.48144531e+02 3.11056064e-02 2.83409160e+01 7.06064542e+00 4.34253819e+00 1.11135639e+00 7.91024899e-01 1.54577513e+03
8.49609375e+02 3.10870473e-02 2.83936118e+01 7.07312319e+00 4.35018439e+00 1.11069655e+00 7.90734608e-01 1.54792861e+03
8.51074219e+02 3.10680267e-02 2.84458158e+01 7.08562598e+00 4.35784171e+00 1.11022129e+00 7.90446938e-01 1.55008919e+03
8.52539062e+02 3.10480321e-02 2.84975868e+01 7.09815537e+00 4.36550910e+00 1.10988940e+00 7.90161962e-01 1.55225666e+03
8.54003906e+02 3.10282844e-02 2.85489196e+01 7.11071072e+00 4.37318618e+00 1.10940830e+00 7.89879670e-01 1.55443088e+03
8.55468750e+02 3.10104189e-02 2.85998315e+01 7.12329371e+00 4.38087513e+00 1.10876744e+00 7.89600123e-01 1.55661280e+03
8.56933594e+02 3.09940933e-02 2.86503531e+01 7.13590483e+00 4.38857765e+00 1.10813390e+00 7.89323336e-01 1.55880304e+03
8.58398438e+02 3.09780349e-02 2.87004992e+01 7.14854513e+00 4.39629483e+00 1.10755386e+00 7.89049340e-01 1.56100209e+03
8.59863281e+02 3.09612461e-02 2.87502124e+01 7.16120919e+00 4.40402386e+00 1.10702814e+00 7.88777942e-01 1.56320859e+03
8.61328125e+02 3.09439159e-02 2.87994101e+01 7.17388782e+00 4.41176063e+00 1.10642323e+00 7.88508813e-01 1.56542046e+03
8.62792969e+02 3.09271577e-02 2.88480356e+01 7.18657361e+00 4.41950174e+00 1.10588972e+00 7.88241684e-01 1.56763597e+03
8.64257812e+02 3.09112503e-02 2.89008532e+01 7.20412944e+00 4.43224185e+00 1.10784259e+00 7.87960533e-01 1.57159424e+03
8.65722656e+02 3.08948485e-02 2.89527298e+01 7.21633197e+00 4.43974729e+00 1.10716738e+00 7.87674745e-01 1.57368457e+03
8.67187500e+02 3.08779805e-02 2.90043212e+01 7.22857125e+00 4.44727795e+00 1.10660252e+00 7.87391909e-01 1.57578780e+03
8.68652344e+02 3.08623342e-02 2.90557317e+01 7.24085578e+00 4.45484015e+00 1.10592727e+00 7.87112327e-01 1.57790682e+03
8.70117188e+02 3.08480856e-02 2.91069613e+01 7.25318854e+00 4.46243604e+00 1.10511875e+00 7.86836098e-01 1.58004259e+03
8.71582031e+02 3.08341860e-02 2.91579788e+01 7.26556902e+00 4.47006551e+00 1.10428857e+00 7.86563197e-01 1.58219506e+03
8.73046875e+02 3.08210515e-02 2.92087243e+01 7.27799071e+00 4.47772432e+00 1.10340394e+00 7.86293384e-01 1.58436226e+03
8.74511719e+02 3.08090983e-02 2.92591239e+01 7.29044754e+00 4.48540659e+00 1.10243798e+00 7.86026439e-01 1.58654168e+03
8.75976562e+02 3.07974122e-02 2.93091770e+01 7.30293861e+00 4.49310828e+00 1.10157120e+00 7.85762334e-01 1.58873186e+03
8.77441406e+02 3.07849555e-02 2.93589748e+01 7.31547023e+00 4.50083029e+00 1.10071280e+00 7.85501292e-01 1.59093360e+03
8.78906250e+02 3.07717742e-02 2.94086081e+01 7.32805114e+00 4.50857626e+00 1.09979221e+00 7.85243621e-01 1.59314883e+03
8.80371094e+02 3.07579098e-02 2.94598762e+01 7.34595297e+00 4.52156732e+00 1.10136719e+00 7.84989544e-01 1.59722238e+03
8.81835938e+02 3.07436656e-02 2.95135739e+01 7.35813567e+00 4.52911583e+00 1.10050480e+00 7.84716523e-01 1.59933241e+03
8.83300781e+02 3.07297164e-02 2.95666946e+01 7.37034060e+00 4.53667512e+00 1.09974402e+00 7.84445797e-01 1.60144908e+03
8.84765625e+02 3.07159603e-02 2.96192138e+01 7.38256473e+00 4.54424335e+00 1.09887443e+00 7.84177252e-01 1.60357152e+03
8.86230469e+02 3.07020295e-02 2.96711615e+01 7.39480939e+00 4.55181995e+00 1.09795448e+00 7.83910929e-01 1.60569963e+03
8.87695312e+02 3.06866341e-02 2.97225874e+01 7.40707753e+00 4.55940495e+00 1.09720483e+00 7.83646926e-01 1.60783365e+03
8.89160156e+02 3.06691988e-02 2.97734916e+01 7.41936706e+00 4.56699654e+00 1.09661815e+00 7.83385172e-01 1.60997282e+03
8.90625000e+02 3.06508035e-02 2.98238944e+01 7.43167758e+00 4.57459441e+00 1.09610605e+00 7.83125654e-01 1.61211701e+03
8.92089844e+02 3.06315837e-02 2.98738870e+01 7.44401691e+00 4.58220250e+00 1.09556546e+00 7.82868642e-01 1.61426819e+03
8.93554688e+02 3.06111369e-02 2.99235807e+01 7.45639595e+00 4.58982735e+00 1.09501067e+00 7.82614517e-01 1.61642948e+03
8.95019531e+02 3.05907407e-02 2.99729716e+01 7.46881377e+00 4.59746926e+00 1.09446844e+00 7.82363248e-01 1.61860094e+03
8.96484375e+02 3.05708233e-02 3.00219292e+01 7.48125630e+00 4.60512011e+00 1.09392990e+00 7.82114346e-01 1.62077873e+03
8.97949219e+02 3.05510764e-02 3.00732310e+01 7.49890421e+00 4.61797922e+00 1.09605825e+00 7.81862113e-01 1.62478034e+03
8.99414062e+02 3.05317587e-02 3.01253351e+01 7.51088964e+00 4.62539515e+00 1.09544679e+00 7.81596185e-01 1.62683604e+03
9.00878906e+02 3.05121665e-02 3.01769037e+01 7.52289448e+00 4.63281721e+00 1.09480025e+00 7.81332346e-01 1.62889647e+03
9.02343750e+02 3.04923988e-02 3.02278934e+01 7.53491184e+00 4.64024191e+00 1.09416802e+00 7.81070365e-01 1.63095995e+03
9.03808594e+02 3.04740174e-02 3.02782869e+01 7.54694027e+00 4.64766955e+00 1.09348219e+00 7.80810180e-01 1.63302646e+03
9.05273438e+02 3.04567072e-02 3.03281260e+01 7.55898279e+00 4.65510227e+00 1.09275351e+00 7.80551891e-01 1.63509699e+03
9.06738281e+02 3.04392517e-02 3.03775671e+01 7.57105132e+00 4.66254685e+00 1.09211121e+00 7.80295908e-01 1.63717480e+03
9.08203125e+02 3.04211222e-02 3.04266866e+01 7.58315097e+00 4.67000641e+00 1.09160062e+00 7.80042419e-01 1.63926139e+03
9.09667969e+02 3.04026350e-02 3.04754616e+01 7.59527826e+00 4.67747916e+00 1.09120758e+00 7.79791314e-01 1.64135593e+03
9.11132812e+02 3.03841995e-02 3.05239317e+01 7.60743505e+00 4.68496621e+00 1.09080070e+00 7.79542663e-01 1.64345897e+03
9.12597656e+02 3.03658975e-02 3.05721110e+01 7.61962043e+00 4.69246728e+00 1.09036260e+00 7.79296438e-01 1.64557037e+03
9.14062500e+02 3.03482610e-02 3.06200828e+01 7.63183756e+00 4.69998451e+00 1.08988260e+00 7.79052753e-01 1.64769114e+03
9.15527344e+02 3.03309561e-02 3.06702655e+01 7.64940041e+00 4.71280778e+00 1.09194444e+00 7.78809599e-01 1.65167097e+03
9.16992188e+02 3.03140517e-02 3.07222463e+01 7.66122980e+00 4.72013815e+00 1.09150530e+00 7.78551712e-01 1.65369224e+03
9.18457031e+02 3.02979795e-02 3.07738131e+01 7.67308465e+00 4.72748360e+00 1.09092092e+00 7.78296061e-01 1.65572184e+03
9.19921875e+02 3.02817324e-02 3.08250238e+01 7.68496526e+00 4.73484306e+00 1.09038703e+00 7.78042670e-01 1.65775947e+03
9.21386719e+02 3.02645378e-02 3.08758452e+01 7.69686515e+00 4.74221208e+00 1.09001145e+00 7.77791348e-01 1.65980319e+03
9.22851562e+02 3.02468957e-02 3.09262462e+01 7.70878142e+00 4.74958929e+00 1.08968954e+00 7.77542010e-01 1.66185234e+03
9.24316406e+02 3.02293699e-02 3.09762950e+01 7.72071992e+00 4.75697813e+00 1.08930741e+00 7.77294848e-01 1.66390857e+03
9.25781250e+02 3.02113616e-02 3.10260785e+01 7.73268653e+00 4.76438187e+00 1.08887996e+00 7.77050053e-01 1.66597343e+03
9.27246094e+02 3.01924745e-02 3.10755973e+01 7.74467912e+00 4.77179932e+00 1.08851131e+00 7.76807552e-01 1.66804639e+03
9.28710938e+02 3.01732053e-02 3.11248248e+01 7.75669297e+00 4.77922827e+00 1.08825819e+00 7.76567189e-01 1.67012634e+03
9.30175781e+02 3.01545347e-02 3.11737297e+01 7.76872519e+00 4.78666720e+00 1.08803316e+00 7.76328859e-01 1.67221255e+03
9.31640625e+02 3.01359084e-02 3.12223384e+01 7.78078226e+00 4.79411930e+00 1.08783566e+00 7.76092762e-01 1.67430658e+03
9.33105469e+02 3.01169450e-02 3.12725587e+01 7.79828076e+00 4.80694680e+00 1.08999702e+00 7.75859325e-01 1.67828152e+03
9.34570312e+02 3.00979084e-02 3.13250584e+01 7.80993052e+00 4.81420184e+00 1.08971863e+00 7.75608635e-01 1.68027143e+03
9.36035156e+02 3.00789495e-02 3.13772711e+01 7.82161090e+00 4.82147694e+00 1.08951603e+00 7.75360236e-01 1.68227168e+03
9.37500000e+02 3.00604944e-02 3.14292407e+01 7.83332933e+00 4.82877803e+00 1.08920391e+00 7.75114361e-01 1.68428484e+03
9.38964844e+02 3.00432473e-02 3.14809817e+01 7.84509198e+00 4.83610981e+00 1.08875206e+00 7.74871193e-01 1.68631298e+03
9.40429688e+02 3.00275240e-02 3.15324130e+01 7.85689274e+00 4.84346830e+00 1.08821852e+00 7.74630526e-01 1.68835428e+03
9.41894531e+02 3.00129119e-02 3.15834760e+01 7.86872503e+00 4.85084825e+00 1.08769064e+00 7.74392145e-01 1.69040645e+03
9.43359375e+02 2.99986677e-02 3.16342200e+01 7.88059216e+00 4.85825036e+00 1.08715536e+00 7.74156160e-01 1.69247000e+03
9.44824219e+02 2.99842299e-02 3.16846826e+01 7.89249798e+00 4.86567628e+00 1.08655876e+00 7.73922686e-01 1.69454577e+03
9.46289062e+02 2.99696647e-02 3.17347676e+01 7.90443576e+00 4.87312199e+00 1.08606524e+00 7.73691494e-01 1.69663187e+03
9.47753906e+02 2.99556497e-02 3.17843936e+01 7.91639827e+00 4.88058274e+00 1.08570396e+00 7.73462346e-01 1.69872614e+03
9.49218750e+02 2.99421589e-02 3.18336127e+01 7.92838946e+00 4.88805984e+00 1.08528158e+00 7.73235367e-01 1.70082934e+03
9.50683594e+02 2.99287804e-02 3.18842652e+01 7.94588096e+00 4.90096604e+00 1.08636635e+00 7.73011311e-01 1.70482598e+03
9.52148438e+02 2.99159075e-02 3.19371149e+01 7.95746565e+00 4.90824796e+00 1.08586669e+00 7.72769887e-01 1.70682580e+03
9.53613281e+02 2.99035532e-02 3.19895563e+01 7.96907683e+00 4.91554703e+00 1.08538093e+00 7.72530488e-01 1.70883447e+03
9.55078125e+02 2.98913597e-02 3.20415908e+01 7.98071440e+00 4.92286379e+00 1.08478964e+00 7.72293113e-01 1.71085221e+03
9.56542969e+02 2.98797400e-02 3.20931995e+01 7.99237829e+00 4.93019878e+00 1.08409768e+00 7.72057757e-01 1.71287920e+03
9.58007812e+02 2.98689696e-02 3.21443965e+01 8.00407100e+00 4.93755297e+00 1.08337181e+00 7.71824497e-01 1.71491595e+03
9.59472656e+02 2.98593306e-02 3.21952233e+01 8.01579725e+00 4.94492757e+00 1.08252394e+00 7.71593476e-01 1.71696323e+03
9.60937500e+02 2.98501712e-02 3.22456429e+01 8.02755221e+00 4.95231749e+00 1.08159702e+00 7.71364539e-01 1.71901894e+03
9.62402344e+02 2.98399003e-02 3.22956046e+01 8.03932798e+00 4.95971659e+00 1.08074614e+00 7.71137435e-01 1.72108041e+03
9.63867188e+02 2.98283190e-02 3.23450863e+01 8.05112062e+00 4.96712249e+00 1.07992512e+00 7.70912038e-01 1.72314654e+03
9.65332031e+02 2.98156672e-02 3.23941179e+01 8.06293358e+00 4.97453787e+00 1.07902871e+00 7.70688451e-01 1.72521850e+03
9.66796875e+02 2.98028157e-02 3.24428091e+01 8.07477890e+00 4.98197064e+00 1.07814896e+00 7.70467050e-01 1.72729990e+03
9.68261719e+02 2.97914576e-02 3.24921697e+01 8.09224605e+00 4.99491531e+00 1.07954376e+00 7.70251381e-01 1.73130319e+03
9.69726562e+02 2.97823999e-02 3.25444498e+01 8.10370111e+00 5.00215765e+00 1.07842166e+00 7.70016403e-01 1.73328455e+03
9.71191406e+02 2.97739022e-02 3.25963600e+01 8.11519097e+00 5.00941697e+00 1.07732931e+00 7.69783625e-01 1.73527522e+03
9.72656250e+02 2.97641405e-02 3.26479320e+01 8.12671572e+00 5.01669195e+00 1.07650884e+00 7.69553054e-01 1.73727477e+03
9.74121094e+02 2.97530713e-02 3.26991705e+01 8.13827399e+00 5.02398121e+00 1.07578419e+00 7.69324652e-01 1.73928267e+03
9.75585938e+02 2.97408271e-02 3.27501140e+01 8.14986597e+00 5.03128443e+00 1.07508912e+00 7.69098428e-01 1.74129883e+03
9.77050781e+02 2.97281407e-02 3.28007739e+01 8.16149187e+00 5.03860188e+00 1.07441336e+00 7.68874387e-01 1.74332337e+03
9.78515625e+02 2.97150837e-02 3.28511822e+01 8.17315678e+00 5.04593684e+00 1.07381374e+00 7.68652687e-01 1.74535781e+03
9.79980469e+02 2.97010786e-02 3.29013382e+01 8.18486010e+00 5.05328930e+00 1.07331004e+00 7.68433319e-01 1.74740214e+03
9.81445312e+02 2.96864324e-02 3.29512452e+01 8.19659822e+00 5.06065832e+00 1.07272860e+00 7.68216186e-01 1.74945583e+03
9.82910156e+02 2.96717799e-02 3.30008874e+01 8.20836860e+00 5.06804385e+00 1.07210741e+00 7.68001213e-01 1.75151872e+03
9.84375000e+02 2.96571117e-02 3.30502089e+01 8.22016761e+00 5.07544472e+00 1.07164508e+00 7.67788288e-01 1.75359015e+03
9.85839844e+02 2.96421048e-02 3.30992415e+01 8.23199946e+00 5.08286401e+00 1.07122833e+00 7.67577536e-01 1.75567151e+03
9.87304688e+02 2.96276891e-02 3.31523009e+01 8.24918167e+00 5.09568760e+00 1.07302050e+00 7.67359953e-01 1.75960197e+03
9.88769531e+02 2.96145926e-02 3.32049765e+01 8.26062585e+00 5.10292113e+00 1.07235184e+00 7.67135948e-01 1.76158541e+03
9.90234375e+02 2.96018369e-02 3.32571237e+01 8.27208658e+00 5.11016177e+00 1.07168794e+00 7.66913523e-01 1.76357347e+03
9.91699219e+02 2.95889124e-02 3.33088019e+01 8.28356843e+00 5.11741083e+00 1.07103741e+00 7.66692818e-01 1.76556696e+03
9.93164062e+02 2.95759242e-02 3.33599639e+01 8.29506786e+00 5.12466586e+00 1.07042971e+00 7.66473731e-01 1.76756479e+03
9.94628906e+02 2.95621524e-02 3.34105419e+01 8.30657737e+00 5.13192305e+00 1.06988531e+00 7.66256041e-01 1.76956517e+03
9.96093750e+02 2.95477664e-02 3.34605365e+01 8.31809331e+00 5.13918120e+00 1.06942503e+00 7.66039645e-01 1.77156744e+03
9.97558594e+02 2.95337248e-02 3.35099995e+01 8.32961671e+00 5.14644174e+00 1.06903831e+00 7.65824574e-01 1.77357220e+03
9.99023438e+02 2.95209525e-02 3.35589353e+01 8.34114734e+00 5.15370552e+00 1.06851630e+00 7.65610824e-01 1.77557973e+03
1.00048828e+03 2.95091334e-02 3.36073070e+01 8.35268344e+00 5.16097138e+00 1.06793346e+00 7.65398337e-01 1.77758951e+03
1.00195312e+03 2.94966164e-02 3.36551774e+01 8.36422862e+00 5.16824030e+00 1.06749769e+00 7.65187223e-01 1.77960215e+03
1.00341797e+03 2.94827617e-02 3.37025930e+01 8.37578271e+00 5.17551200e+00 1.06711045e+00 7.64977480e-01 1.78161756e+03
1.00488281e+03 2.94692519e-02 3.37516437e+01 8.39291044e+00 5.18831553e+00 1.06869099e+00 7.64768082e-01 1.78553615e+03
1.00634766e+03 2.94573940e-02 3.38020717e+01 8.40403139e+00 5.19537128e+00 1.06790259e+00 7.64544249e-01 1.78744105e+03
1.00781250e+03 2.94466379e-02 3.38520519e+01 8.41517026e+00 5.20243848e+00 1.06713981e+00 7.64321983e-01 1.78935214e+03
1.00927734e+03 2.94366384e-02 3.39016796e+01 8.42633476e+00 5.20952134e+00 1.06651553e+00 7.64101506e-01 1.79127140e+03
1.01074219e+03 2.94272662e-02 3.39509958e+01 8.43753065e+00 5.21662299e+00 1.06577351e+00 7.63882988e-01 1.79320030e+03
1.01220703e+03 2.94177307e-02 3.40000283e+01 8.44876329e+00 5.22374587e+00 1.06494966e+00 7.63666584e-01 1.79514008e+03
1.01367188e+03 2.94078664e-02 3.40487638e+01 8.46003101e+00 5.23088879e+00 1.06407895e+00 7.63452245e-01 1.79709021e+03
1.01513672e+03 2.93977202e-02 3.40971674e+01 8.47132638e+00 5.23804765e+00 1.06317066e+00 7.63239755e-01 1.79904879e+03
1.01660156e+03 2.93874190e-02 3.41452367e+01 8.48264455e+00 5.24521953e+00 1.06245477e+00 7.63028985e-01 1.80101454e+03
1.01806641e+03 2.93779666e-02 3.41929966e+01 8.49398536e+00 5.25240356e+00 1.06172229e+00 7.62819941e-01 1.80298718e+03
1.01953125e+03 2.93689909e-02 3.42404809e+01 8.50535133e+00 5.25960021e+00 1.06087509e+00 7.62612705e-01 1.80496707e+03
1.02099609e+03 2.93595004e-02 3.42876996e+01 8.51674477e+00 5.26681054e+00 1.06011764e+00 7.62407346e-01 1.80695477e+03
1.02246094e+03 2.93495191e-02 3.43346571e+01 8.52816595e+00 5.27403478e+00 1.05943112e+00 7.62203869e-01 1.80895037e+03
1.02392578e+03 2.93394200e-02 3.43838431e+01 8.54521289e+00 5.28683959e+00 1.06093571e+00 7.62000804e-01 1.81285921e+03
1.02539062e+03 2.93290609e-02 3.44345895e+01 8.55627993e+00 5.29388991e+00 1.06008471e+00 7.61785829e-01 1.81476464e+03
1.02685547e+03 2.93183522e-02 3.44849693e+01 8.56736711e+00 5.30094823e+00 1.05918896e+00 7.61572424e-01 1.81667520e+03
1.02832031e+03 2.93070121e-02 3.45349821e+01 8.57847368e+00 5.30801302e+00 1.05839798e+00 7.61360559e-01 1.81859029e+03
1.02978516e+03 2.92954095e-02 3.45846248e+01 8.58959734e+00 5.31508318e+00 1.05768847e+00 7.61150166e-01 1.82050940e+03
1.03125000e+03 2.92841574e-02 3.46339456e+01 8.60074057e+00 5.32216118e+00 1.05696911e+00 7.60941316e-01 1.82243355e+03
1.03271484e+03 2.92737574e-02 3.46829245e+01 8.61190189e+00 5.32924621e+00 1.05623991e+00 7.60733967e-01 1.82436238e+03
1.03417969e+03 2.92640132e-02 3.47314570e+01 8.62307410e+00 5.33633324e+00 1.05557412e+00 7.60527911e-01 1.82629367e+03
1.03564453e+03 2.92545282e-02 3.47794904e+01 8.63425388e+00 5.34341985e+00 1.05487546e+00 7.60323045e-01 1.82822636e+03
1.03710938e+03 2.92456407e-02 3.48270082e+01 8.64543902e+00 5.35050415e+00 1.05407503e+00 7.60119298e-01 1.83015966e+03
1.03857422e+03 2.92366170e-02 3.48739809e+01 8.65662374e+00 5.35758129e+00 1.05338842e+00 7.59916504e-01 1.83209150e+03
1.04003906e+03 2.92260984e-02 3.49204322e+01 8.66780619e+00 5.36464933e+00 1.05298203e+00 7.59714613e-01 1.83402112e+03
1.04150391e+03 2.92141645e-02 3.49664871e+01 8.67899410e+00 5.37171364e+00 1.05262992e+00 7.59513847e-01 1.83595090e+03
1.04296875e+03 2.92012447e-02 3.50148777e+01 8.69588848e+00 5.38441827e+00 1.05369754e+00 7.59314644e-01 1.83981044e+03
1.04443359e+03 2.91875294e-02 3.50657160e+01 8.70682904e+00 5.39136706e+00 1.05330658e+00 7.59105588e-01 1.84167759e+03
1.04589844e+03 2.91735694e-02 3.51163520e+01 8.71781423e+00 5.39834037e+00 1.05294260e+00 7.58898689e-01 1.84355705e+03
1.04736328e+03 2.91591344e-02 3.51666763e+01 8.72883142e+00 5.40533182e+00 1.05256404e+00 7.58693595e-01 1.84544579e+03
1.04882812e+03 2.91449044e-02 3.52166291e+01 8.73987374e+00 5.41233820e+00 1.05216127e+00 7.58490117e-01 1.84734226e+03
1.05029297e+03 2.91317790e-02 3.52662248e+01 8.75094382e+00 5.41936085e+00 1.05156484e+00 7.58288330e-01 1.84924714e+03
1.05175781e+03 2.91186993e-02 3.53155258e+01 8.76204723e+00 5.42640190e+00 1.05094774e+00 7.58088395e-01 1.85116154e+03
1.05322266e+03 2.91054372e-02 3.53645463e+01 8.77318277e+00 5.43345987e+00 1.05050581e+00 7.57890284e-01 1.85308490e+03
1.05468750e+03 2.90921505e-02 3.54132906e+01 8.78434806e+00 5.44053285e+00 1.05013339e+00 7.57693933e-01 1.85501643e+03
1.05615234e+03 2.90787821e-02 3.54617950e+01 8.79554597e+00 5.44762218e+00 1.04978527e+00 7.57499424e-01 1.85695680e+03
1.05761719e+03 2.90652932e-02 3.55100788e+01 8.80677860e+00 5.45472908e+00 1.04947882e+00 7.57306823e-01 1.85890660e+03
1.05908203e+03 2.90515083e-02 3.55581115e+01 8.81804143e+00 5.46185165e+00 1.04912271e+00 7.57116010e-01 1.86086490e+03
1.06054688e+03 2.90386236e-02 3.56058525e+01 8.82932710e+00 5.46898593e+00 1.04862715e+00 7.56926786e-01 1.86282987e+03
1.06201172e+03 2.90273737e-02 3.56560147e+01 8.84630315e+00 5.48177530e+00 1.05045401e+00 7.56737146e-01 1.86671835e+03
