x utau delta99 delta* theta beta Ue Reth 
7.63183594e+02 2.59205703e-02 3.03605996e+01 8.84389753e+00 4.99016925e+00 2.72551325e+00 7.35372609e-01 1.65133520e+03
7.64648438e+02 2.58954403e-02 3.04388131e+01 8.87313777e+00 5.00761926e+00 2.73113504e+00 7.34954251e-01 1.65616698e+03
7.66113281e+02 2.58706794e-02 3.05153513e+01 8.89720580e+00 5.01996213e+00 2.73080092e+00 7.34536837e-01 1.65930620e+03
7.67578125e+02 2.58449388e-02 3.05910225e+01 8.92139262e+00 5.03236057e+00 2.73087959e+00 7.34126202e-01 1.66247449e+03
7.69042969e+02 2.58193725e-02 3.06657887e+01 8.94567158e+00 5.04479639e+00 2.73146996e+00 7.33721525e-01 1.66566407e+03
7.70507812e+02 2.57929178e-02 3.07394070e+01 8.97000513e+00 5.05724408e+00 2.73229204e+00 7.33321615e-01 1.66886388e+03
7.71972656e+02 2.57652004e-02 3.08120566e+01 8.99441701e+00 5.06971409e+00 2.73306432e+00 7.32927293e-01 1.67207932e+03
7.73437500e+02 2.57368842e-02 3.08840906e+01 9.01893414e+00 5.08222211e+00 2.73396470e+00 7.32539498e-01 1.67531779e+03
7.74902344e+02 2.57073860e-02 3.09567172e+01 9.04883064e+00 5.09995845e+00 2.74284456e+00 7.32161201e-01 1.68029627e+03
7.76367188e+02 2.56773348e-02 3.10358700e+01 9.07278063e+00 5.11222189e+00 2.74391792e+00 7.31754278e-01 1.68340061e+03
7.77832031e+02 2.56472801e-02 3.11135544e+01 9.09677935e+00 5.12450657e+00 2.74469654e+00 7.31351808e-01 1.68651771e+03
7.79296875e+02 2.56157238e-02 3.11898894e+01 9.12083805e+00 5.13681950e+00 2.74616164e+00 7.30954177e-01 1.68965085e+03
7.80761719e+02 2.55847192e-02 3.12649735e+01 9.14495969e+00 5.14916381e+00 2.74823030e+00 7.30561526e-01 1.69280144e+03
7.82226562e+02 2.55544859e-02 3.13386276e+01 9.16911143e+00 5.16151899e+00 2.75070619e+00 7.30172861e-01 1.69596049e+03
7.83691406e+02 2.55244657e-02 3.14110997e+01 9.19329935e+00 5.17388672e+00 2.75279646e+00 7.29788426e-01 1.69912919e+03
7.85156250e+02 2.54958502e-02 3.14826277e+01 9.21754277e+00 5.18627975e+00 2.75426792e+00 7.29408842e-01 1.70231324e+03
7.86621094e+02 2.54660604e-02 3.15545811e+01 9.24714284e+00 5.20393075e+00 2.76405482e+00 7.29035760e-01 1.70723323e+03
7.88085938e+02 2.54344264e-02 3.16314088e+01 9.27069605e+00 5.21603329e+00 2.76609848e+00 7.28633778e-01 1.71026012e+03
7.89550781e+02 2.54023343e-02 3.17066431e+01 9.29426566e+00 5.22814796e+00 2.76839541e+00 7.28235148e-01 1.71329450e+03
7.91015625e+02 2.53705701e-02 3.17806711e+01 9.31787592e+00 5.24028891e+00 2.77051566e+00 7.27840635e-01 1.71634284e+03
7.92480469e+02 2.53409764e-02 3.18539420e+01 9.34156311e+00 5.25247458e+00 2.77202257e+00 7.27451385e-01 1.71941396e+03
7.93945312e+02 2.53144287e-02 3.19264107e+01 9.36532409e+00 5.26469977e+00 2.77308345e+00 7.27067305e-01 1.72250598e+03
7.95410156e+02 2.52893321e-02 3.19979507e+01 9.38914404e+00 5.27695303e+00 2.77354635e+00 7.26687946e-01 1.72561417e+03
7.96875000e+02 2.52639155e-02 3.20685747e+01 9.41303511e+00 5.28923781e+00 2.77332310e+00 7.26313661e-01 1.72874055e+03
7.98339844e+02 2.52378941e-02 3.21382372e+01 9.43700079e+00 5.30155383e+00 2.77323759e+00 7.25944516e-01 1.73188527e+03
7.99804688e+02 2.52107312e-02 3.22147292e+01 9.46583667e+00 5.31894721e+00 2.77964963e+00 7.25559874e-01 1.73664660e+03
8.01269531e+02 2.51809600e-02 3.22899246e+01 9.48921694e+00 5.33101428e+00 2.78059866e+00 7.25171808e-01 1.73965557e+03
8.02734375e+02 2.51497200e-02 3.23630062e+01 9.51257906e+00 5.34306763e+00 2.78316117e+00 7.24785852e-01 1.74266092e+03
8.04199219e+02 2.51208284e-02 3.24336770e+01 9.53587572e+00 5.35508553e+00 2.78572378e+00 7.24400576e-01 1.74565217e+03
8.05664062e+02 2.50959757e-02 3.25031384e+01 9.55920964e+00 5.36712637e+00 2.78701137e+00 7.24019191e-01 1.74865612e+03
8.07128906e+02 2.50720257e-02 3.25722463e+01 9.58266506e+00 5.37923435e+00 2.78778276e+00 7.23644344e-01 1.75169363e+03
8.08593750e+02 2.50483266e-02 3.26407928e+01 9.60621718e+00 5.39139347e+00 2.78855808e+00 7.23275301e-01 1.75475778e+03
8.10058594e+02 2.50250170e-02 3.27082781e+01 9.62979455e+00 5.40356411e+00 2.78913101e+00 7.22909869e-01 1.75783042e+03
8.11523438e+02 2.50010082e-02 3.27781093e+01 9.65859249e+00 5.42098645e+00 2.79619848e+00 7.22541795e-01 1.76260018e+03
8.12988281e+02 2.49774849e-02 3.28509932e+01 9.68152875e+00 5.43288763e+00 2.79639515e+00 7.22156805e-01 1.76552855e+03
8.14453125e+02 2.49544587e-02 3.29231947e+01 9.70453889e+00 5.44482949e+00 2.79679883e+00 7.21776778e-01 1.76847817e+03
8.15917969e+02 2.49324780e-02 3.29947686e+01 9.72762088e+00 5.45681330e+00 2.79744511e+00 7.21401682e-01 1.77144943e+03
8.17382812e+02 2.49134725e-02 3.30654795e+01 9.75074826e+00 5.46882809e+00 2.79774574e+00 7.21030730e-01 1.77443690e+03
8.18847656e+02 2.48960620e-02 3.31350131e+01 9.77389481e+00 5.48085786e+00 2.79786487e+00 7.20663148e-01 1.77743352e+03
8.20312500e+02 2.48782110e-02 3.32031661e+01 9.79703522e+00 5.49288552e+00 2.79808254e+00 7.20298194e-01 1.78043199e+03
8.21777344e+02 2.48589716e-02 3.32699184e+01 9.82015279e+00 5.50490126e+00 2.79857436e+00 7.19935377e-01 1.78342793e+03
8.23242188e+02 2.48401744e-02 3.33350604e+01 9.84321378e+00 5.51688704e+00 2.79863337e+00 7.19573673e-01 1.78641300e+03
8.24707031e+02 2.48231689e-02 3.34050288e+01 9.87138511e+00 5.53410635e+00 2.80399909e+00 7.19203490e-01 1.79106687e+03
8.26171875e+02 2.48067366e-02 3.34769370e+01 9.89390490e+00 5.54588009e+00 2.80254631e+00 7.18825880e-01 1.79393496e+03
8.27636719e+02 2.47907843e-02 3.35483204e+01 9.91650233e+00 5.55770141e+00 2.80118245e+00 7.18453236e-01 1.79682685e+03
8.29101562e+02 2.47751532e-02 3.36190298e+01 9.93917094e+00 5.56956499e+00 2.80009131e+00 7.18085357e-01 1.79974038e+03
8.30566406e+02 2.47593115e-02 3.36889493e+01 9.96189748e+00 5.58146112e+00 2.79920847e+00 7.17721840e-01 1.80267144e+03
8.32031250e+02 2.47434679e-02 3.37578397e+01 9.98465065e+00 5.59337210e+00 2.79831135e+00 7.17361728e-01 1.80561198e+03
8.33496094e+02 2.47284650e-02 3.38260679e+01 1.00074608e+01 5.60531399e+00 2.79686622e+00 7.17005925e-01 1.80856950e+03
8.34960938e+02 2.47144026e-02 3.38943642e+01 1.00304049e+01 5.61732798e+00 2.79457799e+00 7.16656730e-01 1.81156316e+03
8.36425781e+02 2.47005220e-02 3.39625065e+01 1.00534673e+01 5.62940276e+00 2.79227340e+00 7.16313645e-01 1.81458810e+03
8.37890625e+02 2.46849175e-02 3.40370258e+01 1.00815395e+01 5.64669285e+00 2.79570646e+00 7.15956417e-01 1.81925369e+03
8.39355469e+02 2.46668381e-02 3.41100261e+01 1.01039805e+01 5.65850414e+00 2.79473423e+00 7.15594690e-01 1.82213798e+03
8.40820312e+02 2.46455929e-02 3.41818465e+01 1.01264725e+01 5.67034047e+00 2.79474328e+00 7.15236827e-01 1.82503634e+03
8.42285156e+02 2.46237323e-02 3.42527939e+01 1.01490366e+01 5.68221477e+00 2.79423444e+00 7.14883447e-01 1.82795458e+03
8.43750000e+02 2.46034541e-02 3.43230673e+01 1.01716855e+01 5.69413325e+00 2.79289673e+00 7.14534916e-01 1.83089566e+03
8.45214844e+02 2.45844197e-02 3.43926648e+01 1.01944109e+01 5.70608943e+00 2.79149946e+00 7.14190986e-01 1.83385693e+03
8.46679688e+02 2.45674519e-02 3.44614340e+01 1.02171945e+01 5.71807250e+00 2.79024877e+00 7.13851154e-01 1.83683369e+03
8.48144531e+02 2.45516368e-02 3.45294138e+01 1.02400406e+01 5.73008341e+00 2.78918947e+00 7.13515566e-01 1.83982667e+03
8.49609375e+02 2.45349179e-02 3.45987082e+01 1.02684814e+01 5.74758395e+00 2.79330731e+00 7.13185416e-01 1.84459187e+03
8.51074219e+02 2.45178055e-02 3.46734377e+01 1.02908462e+01 5.75940052e+00 2.79173815e+00 7.12835744e-01 1.84747795e+03
8.52539062e+02 2.44982217e-02 3.47469632e+01 1.03132577e+01 5.77123702e+00 2.79132787e+00 7.12489725e-01 1.85037619e+03
8.54003906e+02 2.44775001e-02 3.48192485e+01 1.03357009e+01 5.78308771e+00 2.79159739e+00 7.12146959e-01 1.85328374e+03
8.55468750e+02 2.44587080e-02 3.48901999e+01 1.03581541e+01 5.79494485e+00 2.79141614e+00 7.11806820e-01 1.85619657e+03
8.56933594e+02 2.44422444e-02 3.49597150e+01 1.03805998e+01 5.80680114e+00 2.79022522e+00 7.11468802e-01 1.85911103e+03
8.58398438e+02 2.44263119e-02 3.50280567e+01 1.04030604e+01 5.81866527e+00 2.78808677e+00 7.11133501e-01 1.86203151e+03
8.59863281e+02 2.44078941e-02 3.50955621e+01 1.04255752e+01 5.83055296e+00 2.78628389e+00 7.10801999e-01 1.86496592e+03
8.61328125e+02 2.43891978e-02 3.51623509e+01 1.04481619e+01 5.84247066e+00 2.78501417e+00 7.10474784e-01 1.86791763e+03
8.62792969e+02 2.43721962e-02 3.52312383e+01 1.04762633e+01 5.85986749e+00 2.78909768e+00 7.10148391e-01 1.87261896e+03
8.64257812e+02 2.43565925e-02 3.53032021e+01 1.04982810e+01 5.87154121e+00 2.78681352e+00 7.09804784e-01 1.87544162e+03
8.65722656e+02 2.43415620e-02 3.53741282e+01 1.05203439e+01 5.88323235e+00 2.78434842e+00 7.09464542e-01 1.87827513e+03
8.67187500e+02 2.43260942e-02 3.54442555e+01 1.05424719e+01 5.89494873e+00 2.78123991e+00 7.09128205e-01 1.88112348e+03
8.68652344e+02 2.43097798e-02 3.55137664e+01 1.05646837e+01 5.90669771e+00 2.77750428e+00 7.08796262e-01 1.88399037e+03
8.70117188e+02 2.42920999e-02 3.55827424e+01 1.05869822e+01 5.91847920e+00 2.77472031e+00 7.08468797e-01 1.88687603e+03
8.71582031e+02 2.42729655e-02 3.56510831e+01 1.06093488e+01 5.93028496e+00 2.77317778e+00 7.08145299e-01 1.88977654e+03
8.73046875e+02 2.42545554e-02 3.57187540e+01 1.06317780e+01 5.94211469e+00 2.77156500e+00 7.07825628e-01 1.89269148e+03
8.74511719e+02 2.42385699e-02 3.57858171e+01 1.06542749e+01 5.95397105e+00 2.76918456e+00 7.07509955e-01 1.89562221e+03
8.75976562e+02 2.42240062e-02 3.58552574e+01 1.06823650e+01 5.97136546e+00 2.77331541e+00 7.07196087e-01 1.90031683e+03
8.77441406e+02 2.42092744e-02 3.59290017e+01 1.07043833e+01 5.98302328e+00 2.77203951e+00 7.06866809e-01 1.90314026e+03
8.78906250e+02 2.41935882e-02 3.60019566e+01 1.07264551e+01 5.99470100e+00 2.77039541e+00 7.06541067e-01 1.90597610e+03
8.80371094e+02 2.41752903e-02 3.60744537e+01 1.07486162e+01 6.00641601e+00 2.76857718e+00 7.06219813e-01 1.90883250e+03
8.81835938e+02 2.41546499e-02 3.61465526e+01 1.07708845e+01 6.01817904e+00 2.76755866e+00 7.05903529e-01 1.91171422e+03
8.83300781e+02 2.41338737e-02 3.62178559e+01 1.07932178e+01 6.02996792e+00 2.76678115e+00 7.05591097e-01 1.91461126e+03
8.84765625e+02 2.41137945e-02 3.62883483e+01 1.08156004e+01 6.04177293e+00 2.76557315e+00 7.05282109e-01 1.91751946e+03
8.86230469e+02 2.40930906e-02 3.63582279e+01 1.08380472e+01 6.05360236e+00 2.76455304e+00 7.04976977e-01 1.92044263e+03
8.87695312e+02 2.40718188e-02 3.64277149e+01 1.08605880e+01 6.06547485e+00 2.76370327e+00 7.04676515e-01 1.92338895e+03
8.89160156e+02 2.40506501e-02 3.65016419e+01 1.08886685e+01 6.08289852e+00 2.77059871e+00 7.04374194e-01 1.92808654e+03
8.90625000e+02 2.40309480e-02 3.65778379e+01 1.09107383e+01 6.09458977e+00 2.76908378e+00 7.04060404e-01 1.93093170e+03
8.92089844e+02 2.40121433e-02 3.66527229e+01 1.09328419e+01 6.10629517e+00 2.76708973e+00 7.03749492e-01 1.93378596e+03
8.93554688e+02 2.39930276e-02 3.67264910e+01 1.09549884e+01 6.11801640e+00 2.76580441e+00 7.03441718e-01 1.93665058e+03
8.95019531e+02 2.39735312e-02 3.67991654e+01 1.09771716e+01 6.12974843e+00 2.76498535e+00 7.03136943e-01 1.93952366e+03
8.96484375e+02 2.39529537e-02 3.68708165e+01 1.09994028e+01 6.14149675e+00 2.76348772e+00 7.02835469e-01 1.94240779e+03
8.97949219e+02 2.39327091e-02 3.69414132e+01 1.10216814e+01 6.15326096e+00 2.76166948e+00 7.02537281e-01 1.94530285e+03
8.99414062e+02 2.39131255e-02 3.70110496e+01 1.10439968e+01 6.16503325e+00 2.76108823e+00 7.02242136e-01 1.94820575e+03
9.00878906e+02 2.38923969e-02 3.70796643e+01 1.10663266e+01 6.17680082e+00 2.76139219e+00 7.01949466e-01 1.95111092e+03
9.02343750e+02 2.38707084e-02 3.71549532e+01 1.10940805e+01 6.19409485e+00 2.76849223e+00 7.01649648e-01 1.95573801e+03
9.03808594e+02 2.38490539e-02 3.72307132e+01 1.11159849e+01 6.20570529e+00 2.76743306e+00 7.01345226e-01 1.95855380e+03
9.05273438e+02 2.38292388e-02 3.73050937e+01 1.11379150e+01 6.21732897e+00 2.76654923e+00 7.01043448e-01 1.96137798e+03
9.06738281e+02 2.38122864e-02 3.73781633e+01 1.11598686e+01 6.22896172e+00 2.76566119e+00 7.00744262e-01 1.96420913e+03
9.08203125e+02 2.37962092e-02 3.74501417e+01 1.11818568e+01 6.24060852e+00 2.76424911e+00 7.00447977e-01 1.96704973e+03
9.09667969e+02 2.37789514e-02 3.75210166e+01 1.12038740e+01 6.25226506e+00 2.76237055e+00 7.00154465e-01 1.96989808e+03
9.11132812e+02 2.37602577e-02 3.75906955e+01 1.12259082e+01 6.26392279e+00 2.76116289e+00 6.99863423e-01 1.97275070e+03
9.12597656e+02 2.37404765e-02 3.76593126e+01 1.12479603e+01 6.27558082e+00 2.76123133e+00 6.99574913e-01 1.97560751e+03
9.14062500e+02 2.37203914e-02 3.77272060e+01 1.12700471e+01 6.28724638e+00 2.76161547e+00 6.99289431e-01 1.97847223e+03
9.15527344e+02 2.36996341e-02 3.78031746e+01 1.12975177e+01 6.30444251e+00 2.76954709e+00 6.98994299e-01 1.98304622e+03
9.16992188e+02 2.36770123e-02 3.78779511e+01 1.13191204e+01 6.31590731e+00 2.77031384e+00 6.98696044e-01 1.98580476e+03
9.18457031e+02 2.36531248e-02 3.79513218e+01 1.13407283e+01 6.32737225e+00 2.77108728e+00 6.98399963e-01 1.98856645e+03
9.19921875e+02 2.36298661e-02 3.80237160e+01 1.13623775e+01 6.33886100e+00 2.77221569e+00 6.98107023e-01 1.99134152e+03
9.21386719e+02 2.36072725e-02 3.80951551e+01 1.13840481e+01 6.35036444e+00 2.77390195e+00 6.97816758e-01 1.99412583e+03
9.22851562e+02 2.35861741e-02 3.81656494e+01 1.14057294e+01 6.36187735e+00 2.77513638e+00 6.97528902e-01 1.99691699e+03
9.24316406e+02 2.35676639e-02 3.82354043e+01 1.14274411e+01 6.37340936e+00 2.77515497e+00 6.97243942e-01 1.99971948e+03
9.25781250e+02 2.35511949e-02 3.83043118e+01 1.14491682e+01 6.38495003e+00 2.77485983e+00 6.96961489e-01 2.00252893e+03
9.27246094e+02 2.35357150e-02 3.83723491e+01 1.14709074e+01 6.39649464e+00 2.77461610e+00 6.96681468e-01 2.00534367e+03
9.28710938e+02 2.35211940e-02 3.84488733e+01 1.14980885e+01 6.41363295e+00 2.78097569e+00 6.96392157e-01 2.00988166e+03
9.30175781e+02 2.35074520e-02 3.85240078e+01 1.15194329e+01 6.42503801e+00 2.77986464e+00 6.96101914e-01 2.01261656e+03
9.31640625e+02 2.34931544e-02 3.85983393e+01 1.15408272e+01 6.43646780e+00 2.77810137e+00 6.95814874e-01 2.01536551e+03
9.33105469e+02 2.34789022e-02 3.86717158e+01 1.15622450e+01 6.44790932e+00 2.77582502e+00 6.95530344e-01 2.01812246e+03
9.34570312e+02 2.34651479e-02 3.87441218e+01 1.15836910e+01 6.45936364e+00 2.77336136e+00 6.95248415e-01 2.02088805e+03
9.36035156e+02 2.34509784e-02 3.88155548e+01 1.16051816e+01 6.47083576e+00 2.77105684e+00 6.94969457e-01 2.02366495e+03
9.37500000e+02 2.34354264e-02 3.88859857e+01 1.16267161e+01 6.48232363e+00 2.76929105e+00 6.94693430e-01 2.02645244e+03
9.38964844e+02 2.34190205e-02 3.89554732e+01 1.16482862e+01 6.49382327e+00 2.76835948e+00 6.94420125e-01 2.02924871e+03
9.40429688e+02 2.34024211e-02 3.90253398e+01 1.16757798e+01 6.51112414e+00 2.77346598e+00 6.94152076e-01 2.03386965e+03
9.41894531e+02 2.33864736e-02 3.91012417e+01 1.16969017e+01 6.52244912e+00 2.77238202e+00 6.93867173e-01 2.03657100e+03
9.43359375e+02 2.33715645e-02 3.91757490e+01 1.17180648e+01 6.53379364e+00 2.77107892e+00 6.93585033e-01 2.03928366e+03
9.44824219e+02 2.33572051e-02 3.92488898e+01 1.17392619e+01 6.54515109e+00 2.76978458e+00 6.93305477e-01 2.04200510e+03
9.46289062e+02 2.33424765e-02 3.93206930e+01 1.17604819e+01 6.55651316e+00 2.76861501e+00 6.93028256e-01 2.04473200e+03
9.47753906e+02 2.33255494e-02 3.93914903e+01 1.17817387e+01 6.56788742e+00 2.76735306e+00 6.92753712e-01 2.04746778e+03
9.49218750e+02 2.33070152e-02 3.94615703e+01 1.18030464e+01 6.57928425e+00 2.76605149e+00 6.92482193e-01 2.05021673e+03
9.50683594e+02 2.32898021e-02 3.95312166e+01 1.18244314e+01 6.59071800e+00 2.76473428e+00 6.92214361e-01 2.05298534e+03
9.52148438e+02 2.32724281e-02 3.96005109e+01 1.18459047e+01 6.60219135e+00 2.76391909e+00 6.91950488e-01 2.05577529e+03
9.53613281e+02 2.32522815e-02 3.96694003e+01 1.18674600e+01 6.61369803e+00 2.76411809e+00 6.91690415e-01 2.05858419e+03
9.55078125e+02 2.32311978e-02 3.97449012e+01 1.18943935e+01 6.63080178e+00 2.77056167e+00 6.91417206e-01 2.06309270e+03
9.56542969e+02 2.32096166e-02 3.98178198e+01 1.19153167e+01 6.64202498e+00 2.77137910e+00 6.91141215e-01 2.06575975e+03
9.58007812e+02 2.31880959e-02 3.98893075e+01 1.19362285e+01 6.65323455e+00 2.77220398e+00 6.90866651e-01 2.06842404e+03
9.59472656e+02 2.31684502e-02 3.99596385e+01 1.19571524e+01 6.66444512e+00 2.77219195e+00 6.90594080e-01 2.07109186e+03
9.60937500e+02 2.31497746e-02 4.00289057e+01 1.19780985e+01 6.67566316e+00 2.77111890e+00 6.90323724e-01 2.07376589e+03
9.62402344e+02 2.31301940e-02 4.00973095e+01 1.19990911e+01 6.68690135e+00 2.76958510e+00 6.90056134e-01 2.07645178e+03
9.63867188e+02 2.31089008e-02 4.01650178e+01 1.20201458e+01 6.69816949e+00 2.76880139e+00 6.89791690e-01 2.07915375e+03
9.65332031e+02 2.30875387e-02 4.02317129e+01 1.20412292e+01 6.70945237e+00 2.76900936e+00 6.89529616e-01 2.08186475e+03
9.66796875e+02 2.30693845e-02 4.02971804e+01 1.20623082e+01 6.72073399e+00 2.76907169e+00 6.89269146e-01 2.08457756e+03
9.68261719e+02 2.30541412e-02 4.03661346e+01 1.20890493e+01 6.73776471e+00 2.77442416e+00 6.89003141e-01 2.08905347e+03
9.69726562e+02 2.30377662e-02 4.04355869e+01 1.21095551e+01 6.74880878e+00 2.77375119e+00 6.88728757e-01 2.09164441e+03
9.71191406e+02 2.30199796e-02 4.05041648e+01 1.21300858e+01 6.75986606e+00 2.77319685e+00 6.88456606e-01 2.09424350e+03
9.72656250e+02 2.30027508e-02 4.05721364e+01 1.21506620e+01 6.77094707e+00 2.77213863e+00 6.88187179e-01 2.09685553e+03
9.74121094e+02 2.29857950e-02 4.06395808e+01 1.21712933e+01 6.78205820e+00 2.77114053e+00 6.87920710e-01 2.09948323e+03
9.75585938e+02 2.29700454e-02 4.07064275e+01 1.21919786e+01 6.79320194e+00 2.76994060e+00 6.87657183e-01 2.10212735e+03
9.77050781e+02 2.29564303e-02 4.07725592e+01 1.22127020e+01 6.80437042e+00 2.76873542e+00 6.87396234e-01 2.10478437e+03
9.78515625e+02 2.29416494e-02 4.08378926e+01 1.22334325e+01 6.81554679e+00 2.76870035e+00 6.87137150e-01 2.10744693e+03
9.79980469e+02 2.29257548e-02 4.09025160e+01 1.22541618e+01 6.82672790e+00 2.76899718e+00 6.86879787e-01 2.11011363e+03
9.81445312e+02 2.29111873e-02 4.09665587e+01 1.22749080e+01 6.83792532e+00 2.76878015e+00 6.86624614e-01 2.11278953e+03
9.82910156e+02 2.28979458e-02 4.10369304e+01 1.23013656e+01 6.85493879e+00 2.77469017e+00 6.86363615e-01 2.11724126e+03
9.84375000e+02 2.28875021e-02 4.11073315e+01 1.23217051e+01 6.86600468e+00 2.77267791e+00 6.86098880e-01 2.11984115e+03
9.85839844e+02 2.28794152e-02 4.11769332e+01 1.23420716e+01 6.87709068e+00 2.77002162e+00 6.85836418e-01 2.12245166e+03
9.87304688e+02 2.28716051e-02 4.12455688e+01 1.23624396e+01 6.88817973e+00 2.76799567e+00 6.85575640e-01 2.12506570e+03
9.88769531e+02 2.28624124e-02 4.13132186e+01 1.23828078e+01 6.89926816e+00 2.76696219e+00 6.85316529e-01 2.12768213e+03
9.90234375e+02 2.28525802e-02 4.13801240e+01 1.24032060e+01 6.91037260e+00 2.76586494e+00 6.85059801e-01 2.13030832e+03
9.91699219e+02 2.28444361e-02 4.14464576e+01 1.24236466e+01 6.92150006e+00 2.76348907e+00 6.84805737e-01 2.13294733e+03
9.93164062e+02 2.28347244e-02 4.15122206e+01 1.24441203e+01 6.93264428e+00 2.76167038e+00 6.84554109e-01 2.13559656e+03
9.94628906e+02 2.28247798e-02 4.15774012e+01 1.24646155e+01 6.94379955e+00 2.76070912e+00 6.84304637e-01 2.13825340e+03
9.96093750e+02 2.28158598e-02 4.16433214e+01 1.24912348e+01 6.96095014e+00 2.76432546e+00 6.84060570e-01 2.14277018e+03
9.97558594e+02 2.28067233e-02 4.17152019e+01 1.25113304e+01 6.97196398e+00 2.76267298e+00 6.83801849e-01 2.14534884e+03
9.99023438e+02 2.27971179e-02 4.17863787e+01 1.25314553e+01 6.98299808e+00 2.76119151e+00 6.83545384e-01 2.14793825e+03
1.00048828e+03 2.27871479e-02 4.18569242e+01 1.25516175e+01 6.99405388e+00 2.75971737e+00 6.83291367e-01 2.15053949e+03
1.00195312e+03 2.27766407e-02 4.19269412e+01 1.25718338e+01 7.00513823e+00 2.75821981e+00 6.83040165e-01 2.15315585e+03
1.00341797e+03 2.27661680e-02 4.19965113e+01 1.25921153e+01 7.01625470e+00 2.75616782e+00 6.82792030e-01 2.15578925e+03
1.00488281e+03 2.27561002e-02 4.20655025e+01 1.26124494e+01 7.02739378e+00 2.75367739e+00 6.82546677e-01 2.15843592e+03
1.00634766e+03 2.27463951e-02 4.21337743e+01 1.26328123e+01 7.03854313e+00 2.75141419e+00 6.82303567e-01 2.16109039e+03
1.00781250e+03 2.27361055e-02 4.22014434e+01 1.26532123e+01 7.04970672e+00 2.74977104e+00 6.82062889e-01 2.16375450e+03
1.00927734e+03 2.27244473e-02 4.22685320e+01 1.26736585e+01 7.06088595e+00 2.74861979e+00 6.81824848e-01 2.16642937e+03
1.01074219e+03 2.27117030e-02 4.23390402e+01 1.27000205e+01 7.07798517e+00 2.75464015e+00 6.81584990e-01 2.17091180e+03
1.01220703e+03 2.26979425e-02 4.24114538e+01 1.27199682e+01 7.08894944e+00 2.75326128e+00 6.81335445e-01 2.17347863e+03
1.01367188e+03 2.26833630e-02 4.24829214e+01 1.27399526e+01 7.09993284e+00 2.75153525e+00 6.81088209e-01 2.17605625e+03
1.01513672e+03 2.26692980e-02 4.25535106e+01 1.27599758e+01 7.11093962e+00 2.74977194e+00 6.80843355e-01 2.17864619e+03
1.01660156e+03 2.26570305e-02 4.26232658e+01 1.27800329e+01 7.12196649e+00 2.74778214e+00 6.80600786e-01 2.18124720e+03
1.01806641e+03 2.26463274e-02 4.26920028e+01 1.28001003e+01 7.13299862e+00 2.74598617e+00 6.80359990e-01 2.18385309e+03
1.01953125e+03 2.26358334e-02 4.27595462e+01 1.28201581e+01 7.14402220e+00 2.74467019e+00 6.80120527e-01 2.18645826e+03
1.02099609e+03 2.26256130e-02 4.28261186e+01 1.28402134e+01 7.15504034e+00 2.74320167e+00 6.79882553e-01 2.18906419e+03
1.02246094e+03 2.26167277e-02 4.28919730e+01 1.28602738e+01 7.16605834e+00 2.74123060e+00 6.79646243e-01 2.19167308e+03
1.02392578e+03 2.26104432e-02 4.29573093e+01 1.28803529e+01 7.17708193e+00 2.73840135e+00 6.79411908e-01 2.19428772e+03
1.02539062e+03 2.26043380e-02 4.30287535e+01 1.29062645e+01 7.19402222e+00 2.74264130e+00 6.79172072e-01 2.19869054e+03
1.02685547e+03 2.25954893e-02 4.31002631e+01 1.29259248e+01 7.20487171e+00 2.74108179e+00 6.78928299e-01 2.20121608e+03
1.02832031e+03 2.25839323e-02 4.31706495e+01 1.29455833e+01 7.21571215e+00 2.74005552e+00 6.78685954e-01 2.20374112e+03
1.02978516e+03 2.25709541e-02 4.32400952e+01 1.29652505e+01 7.22654851e+00 2.73823658e+00 6.78445246e-01 2.20626786e+03
1.03125000e+03 2.25562911e-02 4.33090446e+01 1.29849657e+01 7.23740033e+00 2.73611171e+00 6.78207019e-01 2.20880507e+03
1.03271484e+03 2.25403781e-02 4.33775261e+01 1.30047312e+01 7.24826953e+00 2.73475522e+00 6.77971313e-01 2.21135347e+03
1.03417969e+03 2.25261919e-02 4.34454638e+01 1.30245446e+01 7.25915676e+00 2.73358381e+00 6.77738071e-01 2.21391310e+03
1.03564453e+03 2.25144782e-02 4.35128725e+01 1.30444050e+01 7.27006482e+00 2.73186819e+00 6.77507258e-01 2.21648476e+03
1.03710938e+03 2.25033971e-02 4.35799981e+01 1.30643315e+01 7.28100766e+00 2.72990513e+00 6.77279277e-01 2.21907402e+03
1.03857422e+03 2.24930644e-02 4.36480987e+01 1.30905177e+01 7.29807750e+00 2.73196174e+00 6.77056364e-01 2.22354442e+03
1.04003906e+03 2.24839945e-02 4.37209068e+01 1.31099839e+01 7.30884645e+00 2.73002103e+00 6.76817971e-01 2.22604138e+03
1.04150391e+03 2.24759129e-02 4.37922057e+01 1.31294422e+01 7.31961522e+00 2.72834106e+00 6.76580715e-01 2.22853972e+03
1.04296875e+03 2.24695237e-02 4.38617335e+01 1.31488722e+01 7.33037118e+00 2.72513517e+00 6.76344168e-01 2.23103421e+03
1.04443359e+03 2.24640404e-02 4.39302639e+01 1.31683242e+01 7.34113882e+00 2.72120341e+00 6.76109418e-01 2.23353589e+03
1.04589844e+03 2.24584036e-02 4.39982380e+01 1.31878267e+01 7.35193302e+00 2.71782258e+00 6.75877079e-01 2.23605136e+03
